episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,29000,896000,29000,896000,1000,32000,30.019608669727432,960.6274774312778,29000,32000,29000,False,3,29,c28e8_00000,2023-12-11_11-04-33,1702321473,33.319279193878174,970.9305810928345,17512,059Latitude3410,127.0.0.1,970.9305810928345,29,29000,896000,29000,896000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,33.825,10.554,29000,896000,29000,896000,25.55744680851064,90.16382978723406,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,30000,928000,30000,928000,1000,32000,30.926496048003408,989.647873536109,30000,32000,30000,False,3,30,c28e8_00000,2023-12-11_11-05-05,1702321505,32.340736627578735,1003.2713177204132,17512,059Latitude3410,127.0.0.1,1003.2713177204132,30,30000,928000,30000,928000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.46,9.509,30000,928000,30000,928000,23.026666666666664,91.17777777777778,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,31000,960000,31000,960000,1000,32000,30.933420512941012,989.8694564141124,31000,32000,31000,False,3,31,c28e8_00000,2023-12-11_11-05-38,1702321538,32.333481550216675,1035.6047992706299,17512,059Latitude3410,127.0.0.1,1035.6047992706299,31,31000,960000,31000,960000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,32.805,9.537,31000,960000,31000,960000,24.593333333333334,90.95555555555555,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,32000,992000,32000,992000,1000,32000,30.41994658865026,973.4382908368083,32000,32000,32000,False,3,32,c28e8_00000,2023-12-11_11-06-11,1702321571,32.879852056503296,1068.4846513271332,17512,059Latitude3410,127.0.0.1,1068.4846513271332,32,32000,992000,32000,992000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.797,9.366,32000,992000,32000,992000,25.713043478260865,91.0608695652174,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,33000,1024000,33000,1024000,1000,32000,30.97409236720606,991.170955750594,33000,32000,33000,False,3,33,c28e8_00000,2023-12-11_11-06-43,1702321603,32.29165720939636,1100.7763085365295,17512,059Latitude3410,127.0.0.1,1100.7763085365295,33,33000,1024000,33000,1024000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,40.572,11.999,33000,1024000,33000,1024000,24.44888888888889,91.07777777777778,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,34000,1056000,34000,1056000,1000,32000,29.793494125136718,953.391812004375,34000,32000,34000,False,3,34,c28e8_00000,2023-12-11_11-07-17,1702321637,33.571316719055176,1134.3476252555847,17512,059Latitude3410,127.0.0.1,1134.3476252555847,34,34000,1056000,34000,1056000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,33.047,10.318,34000,1056000,34000,1056000,26.546808510638293,90.94255319148938,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,35000,1088000,35000,1088000,1000,32000,31.05792309350866,993.8535389922771,35000,32000,35000,False,3,35,c28e8_00000,2023-12-11_11-07-49,1702321669,32.20365810394287,1166.5512833595276,17512,059Latitude3410,127.0.0.1,1166.5512833595276,35,35000,1088000,35000,1088000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.624,8.982,35000,1088000,35000,1088000,23.38666666666667,89.58666666666667,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,36000,1120000,36000,1120000,1000,32000,30.98877351607947,991.640752514543,36000,32000,36000,False,3,36,c28e8_00000,2023-12-11_11-08-21,1702321701,32.275755405426025,1198.8270387649536,17512,059Latitude3410,127.0.0.1,1198.8270387649536,36,36000,1120000,36000,1120000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.805,9.382,36000,1120000,36000,1120000,24.813333333333336,89.9,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,37000,1152000,37000,1152000,1000,32000,31.544429767645937,1009.42175256467,37000,32000,37000,False,3,37,c28e8_00000,2023-12-11_11-08-53,1702321733,31.707300662994385,1230.534339427948,17512,059Latitude3410,127.0.0.1,1230.534339427948,37,37000,1152000,37000,1152000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,30.735,9.308,37000,1152000,37000,1152000,23.66590909090909,90.02727272727275,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,38000,1184000,38000,1184000,1000,32000,31.058952045906455,993.8864654690066,38000,32000,38000,False,3,38,c28e8_00000,2023-12-11_11-09-25,1702321765,32.2028374671936,1262.7371768951416,17512,059Latitude3410,127.0.0.1,1262.7371768951416,38,38000,1184000,38000,1184000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,32.123,9.32,38000,1184000,38000,1184000,23.520000000000003,90.21555555555554,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,39000,1216000,39000,1216000,1000,32000,30.989829718425565,991.6745509896181,39000,32000,39000,False,3,39,c28e8_00000,2023-12-11_11-09-58,1702321798,32.277669191360474,1295.014846086502,17512,059Latitude3410,127.0.0.1,1295.014846086502,39,39000,1216000,39000,1216000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,37.787,11.939,39000,1216000,39000,1216000,23.30222222222222,90.19555555555554,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,40000,1248000,40000,1248000,1000,32000,30.06731198981794,962.1539836741741,40000,32000,40000,False,3,40,c28e8_00000,2023-12-11_11-10-31,1702321831,33.26421284675598,1328.279058933258,17512,059Latitude3410,127.0.0.1,1328.279058933258,40,40000,1248000,40000,1248000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,30.759,9.09,40000,1248000,40000,1248000,25.426086956521743,90.62391304347825,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,41000,1280000,41000,1280000,1000,32000,31.787810447730767,1017.2099343273845,41000,32000,41000,False,3,41,c28e8_00000,2023-12-11_11-11-02,1702321862,31.46509099006653,1359.7441499233246,17512,059Latitude3410,127.0.0.1,1359.7441499233246,41,41000,1280000,41000,1280000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.062,9.648,41000,1280000,41000,1280000,23.327272727272728,90.85909090909091,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,42000,1312000,42000,1312000,1000,32000,31.499871290971235,1007.9958813110795,42000,32000,42000,False,3,42,c28e8_00000,2023-12-11_11-11-34,1702321894,31.751986742019653,1391.4961366653442,17512,059Latitude3410,127.0.0.1,1391.4961366653442,42,42000,1312000,42000,1312000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.571,9.615,42000,1312000,42000,1312000,22.655555555555555,90.99111111111111,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,1,0,0,43000,1344000,43000,1344000,1000,32000,31.359639801500542,1003.5084736480173,43000,32000,43000,False,3,43,c28e8_00000,2023-12-11_11-12-06,1702321926,31.893782138824463,1423.3899188041687,17512,059Latitude3410,127.0.0.1,1423.3899188041687,43,43000,1344000,43000,1344000,-99112.0,-1093293.0,-508755.3333333333,1063.3333333333333,0,0,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053,31.616,9.272,43000,1344000,43000,1344000,22.93409090909091,91.14318181818182,"[-333861.0, -1093293.0, -99112.0]","[768, 2276, 146]",1.2107442279644214,1.5415408910323247,0.11515257119527877,0.05839801608911719,0.0,0.0,0.0,0.12520154317220053
-99112.0,-20041071.0,-5391834.25,10762.5,1,0,1,0,0,44000,1376000,44000,1376000,1000,32000,26.58977314544893,850.8727406543658,44000,32000,44000,False,4,44,c28e8_00000,2023-12-11_11-12-44,1702321964,37.61544394493103,1461.0053627490997,17512,059Latitude3410,127.0.0.1,1461.0053627490997,44,44000,1376000,44000,1376000,-99112.0,-20041071.0,-5391834.25,10762.5,1,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0]","[768, 2276, 146, 39860]",1.1836886717336552,1.4748766900518706,0.1244184713956358,0.05962019866542392,0.0,0.0004649162292480469,0.0,0.11135339736938477,31.82,9.424,44000,1376000,44000,1376000,34.08679245283019,92.39433962264148,"[-333861.0, -1093293.0, -99112.0, -20041071.0]","[768, 2276, 146, 39860]",1.1836886717336552,1.4748766900518706,0.1244184713956358,0.05962019866542392,0.0,0.0004649162292480469,0.0,0.11135339736938477
-99112.0,-20041071.0,-5391834.25,10762.5,0,0,1,0,0,45000,1408000,45000,1408000,1000,32000,15.310996065585538,489.9518740987372,45000,32000,45000,False,4,45,c28e8_00000,2023-12-11_11-13-49,1702322029,65.32453680038452,1526.3298995494843,17512,059Latitude3410,127.0.0.1,1526.3298995494843,45,45000,1408000,45000,1408000,-99112.0,-20041071.0,-5391834.25,10762.5,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0]","[768, 2276, 146, 39860]",1.1836886717336552,1.4748766900518706,0.1244184713956358,0.05962019866542392,0.0,0.0004649162292480469,0.0,0.11135339736938477,67.867,17.99,45000,1408000,45000,1408000,73.57111111111112,94.00999999999999,"[-333861.0, -1093293.0, -99112.0, -20041071.0]","[768, 2276, 146, 39860]",1.1836886717336552,1.4748766900518706,0.1244184713956358,0.05962019866542392,0.0,0.0004649162292480469,0.0,0.11135339736938477
-99112.0,-20041071.0,-4557080.8,9037.6,1,0,1,0,0,46000,1440000,46000,1440000,1000,32000,15.177151507171702,485.6688482294945,46000,32000,46000,False,5,46,c28e8_00000,2023-12-11_11-14-55,1702322095,65.89851784706116,1592.2284173965454,17512,059Latitude3410,127.0.0.1,1592.2284173965454,46,46000,1440000,46000,1440000,-99112.0,-20041071.0,-4557080.8,9037.6,1,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,50.316,14.693,46000,1440000,46000,1440000,77.24615384615385,95.60989010989012,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,47000,1472000,47000,1472000,1000,32000,18.715562141294047,598.8979885214095,47000,32000,47000,False,5,47,c28e8_00000,2023-12-11_11-15-49,1702322149,53.44238233566284,1645.6707997322083,17512,059Latitude3410,127.0.0.1,1645.6707997322083,47,47000,1472000,47000,1472000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,62.42,16.823,47000,1472000,47000,1472000,59.83513513513514,92.82972972972973,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,48000,1504000,48000,1504000,1000,32000,19.966693171157523,638.9341814770407,48000,32000,48000,False,5,48,c28e8_00000,2023-12-11_11-16-39,1702322199,50.09340858459473,1695.764208316803,17512,059Latitude3410,127.0.0.1,1695.764208316803,48,48000,1504000,48000,1504000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,47.701,13.811,48000,1504000,48000,1504000,54.169999999999995,94.13999999999999,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,49000,1536000,49000,1536000,1000,32000,22.559072423546276,721.8903175534808,49000,32000,49000,False,5,49,c28e8_00000,2023-12-11_11-17-23,1702322243,44.338075399398804,1740.1022837162018,17512,059Latitude3410,127.0.0.1,1740.1022837162018,49,49000,1536000,49000,1536000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,39.738,11.848,49000,1536000,49000,1536000,43.95806451612904,91.49193548387095,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,50000,1568000,50000,1568000,1000,32000,22.269894134398584,712.6366123007547,50000,32000,50000,False,5,50,c28e8_00000,2023-12-11_11-18-08,1702322288,44.911688804626465,1785.0139725208282,17512,059Latitude3410,127.0.0.1,1785.0139725208282,50,50000,1568000,50000,1568000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,68.159,18.873,50000,1568000,50000,1568000,42.361666666666665,91.34666666666666,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,51000,1600000,51000,1600000,1000,32000,20.30840999977156,649.8691199926899,51000,32000,51000,False,5,51,c28e8_00000,2023-12-11_11-18-58,1702322338,49.24969673156738,1834.2636692523956,17512,059Latitude3410,127.0.0.1,1834.2636692523956,51,51000,1600000,51000,1600000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,43.103,13.342,51000,1600000,51000,1600000,50.24705882352941,92.99264705882354,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,52000,1632000,52000,1632000,1000,32000,16.790405535164094,537.292977125251,52000,32000,52000,False,5,52,c28e8_00000,2023-12-11_11-19-57,1702322397,59.56982159614563,1893.8334908485413,17512,059Latitude3410,127.0.0.1,1893.8334908485413,52,52000,1632000,52000,1632000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,62.949,16.782,52000,1632000,52000,1632000,67.53780487804879,94.13780487804878,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,53000,1664000,53000,1664000,1000,32000,17.509672349144044,560.3095151726094,53000,32000,53000,False,5,53,c28e8_00000,2023-12-11_11-20-54,1702322454,57.12029147148132,1950.9537823200226,17512,059Latitude3410,127.0.0.1,1950.9537823200226,53,53000,1664000,53000,1664000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,44.907,13.85,53000,1664000,53000,1664000,58.665,95.20875,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,54000,1696000,54000,1696000,1000,32000,19.11456225834808,611.6659922671386,54000,32000,54000,False,5,54,c28e8_00000,2023-12-11_11-21-47,1702322507,52.32913613319397,2003.2829184532166,17512,059Latitude3410,127.0.0.1,2003.2829184532166,54,54000,1696000,54000,1696000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,64.32,17.913,54000,1696000,54000,1696000,57.856944444444444,96.01944444444445,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,55000,1728000,55000,1728000,1000,32000,16.534535448590233,529.1051343548875,55000,32000,55000,False,5,55,c28e8_00000,2023-12-11_11-22-47,1702322567,60.49347400665283,2063.7763924598694,17512,059Latitude3410,127.0.0.1,2063.7763924598694,55,55000,1728000,55000,1728000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,74.711,20.309,55000,1728000,55000,1728000,69.69047619047618,91.38928571428573,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
-99112.0,-20041071.0,-4557080.8,9037.6,0,0,1,0,0,56000,1760000,56000,1760000,1000,32000,16.631802289818264,532.2176732741844,56000,32000,56000,False,5,56,c28e8_00000,2023-12-11_11-23-48,1702322628,60.13877487182617,2123.9151673316956,17512,059Latitude3410,127.0.0.1,2123.9151673316956,56,56000,1760000,56000,1760000,-99112.0,-20041071.0,-4557080.8,9037.6,0,0,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656,65.816,17.827,56000,1760000,56000,1760000,70.02738095238097,91.37857142857143,"[-333861.0, -1093293.0, -99112.0, -20041071.0, -1218067.0]","[768, 2276, 146, 39860, 2138]",1.1754833826386106,1.4388712291270198,0.13149272873808088,0.060938127186550714,0.0,0.0003719329833984375,0.0,0.20913124084472656
